InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
521209,47566,PARTY BUNTING,44,2022-05-20,9.76,C12001,United Kingdom
560139,20725,LUNCH BAG RED RETROSPOT,14,2023-09-02,5.42,C12416,United Kingdom
558446,85099B,JUMBO BAG RED RETROSPOT,2,2022-03-28,0.93,C12483,United Kingdom
501299,22960,JAM MAKING SET WITH JARS,48,2023-08-19,11.24,C12278,Germany
532355,21212,PACK OF 72 RETROSPOT CAKE CASES,12,2023-05-27,14.17,C12386,United Kingdom
587173,21212,PACK OF 72 RETROSPOT CAKE CASES,34,2022-08-26,18.77,C12271,EIRE
545178,22960,JAM MAKING SET WITH JARS,22,2022-06-29,2.61,C12191,Norway
589242,23206,LUNCH BAG APPLE DESIGN,32,2022-03-25,17.16,C12487,Germany
549294,47566,PARTY BUNTING,7,2023-06-07,17.03,C12356,United Kingdom
536110,84406B,CREAM CUPID HEARTS COAT HANGER,23,2022-01-09,15.89,C12377,United Kingdom
558232,84406B,CREAM CUPID HEARTS COAT HANGER,17,2022-05-29,10.6,C12092,United Kingdom
524054,47566,PARTY BUNTING,42,2023-07-01,13.51,C12421,France
503240,21212,PACK OF 72 RETROSPOT CAKE CASES,38,2022-08-26,10.79,C12265,United Kingdom
530825,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2023-05-31,15.94,C12121,United Kingdom
508521,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,19,2022-03-22,18.49,C12337,United Kingdom
539752,71053,WHITE METAL LANTERN,11,2023-10-14,12.66,C12261,United Kingdom
509327,71053,WHITE METAL LANTERN,36,2022-07-31,4.35,C12007,United Kingdom
558095,22633,HAND WARMER UNION JACK,42,2023-06-10,9.01,C12291,EIRE
527302,22197,SMALL POPCORN HOLDER,21,2023-04-23,3.17,C12468,Belgium
546501,23207,LUNCH BAG PINK POLKADOT,7,2023-02-14,6.11,C12215,Switzerland
542429,22752,SET 7 BABUSHKA NESTING BOXES,44,2023-01-10,6.66,C12245,United Kingdom
580583,22752,SET 7 BABUSHKA NESTING BOXES,38,2022-09-23,9.96,C12144,United Kingdom
546097,22752,SET 7 BABUSHKA NESTING BOXES,39,2023-03-19,9.93,C12340,United Kingdom
517400,23207,LUNCH BAG PINK POLKADOT,48,2023-08-09,2.73,C12351,Belgium
541139,23207,LUNCH BAG PINK POLKADOT,42,2022-02-26,11.75,C12425,United Kingdom
513543,22633,HAND WARMER UNION JACK,29,2023-03-31,14.52,C12381,Switzerland
523777,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2022-08-17,2.46,C12212,United Kingdom
506727,23207,LUNCH BAG PINK POLKADOT,18,2022-03-29,6.98,C12290,United Kingdom
552409,20725,LUNCH BAG RED RETROSPOT,23,2022-05-19,15.45,C12308,United Kingdom
511154,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,2022-02-11,14.17,C12160,United Kingdom
587759,22197,SMALL POPCORN HOLDER,19,2022-09-08,4.43,C12228,Spain
586072,85123A,WHITE HANGING HEART T-LIGHT HOLDER,34,2023-06-14,1.6,C12139,United Kingdom
559164,85099B,JUMBO BAG RED RETROSPOT,30,2022-12-05,1.75,C12004,United Kingdom
504763,84406B,CREAM CUPID HEARTS COAT HANGER,12,2022-04-18,18.17,C12089,United Kingdom
552311,22197,SMALL POPCORN HOLDER,12,2022-10-09,2.05,C12076,Belgium
559935,20725,LUNCH BAG RED RETROSPOT,40,2022-11-25,15.05,C12015,United Kingdom
505812,22086,PAPER CHAIN KIT 50S CHRISTMAS,5,2022-06-18,4.24,C12484,United Kingdom
529087,21212,PACK OF 72 RETROSPOT CAKE CASES,42,2022-02-09,9.79,C12177,United Kingdom
527200,84406B,CREAM CUPID HEARTS COAT HANGER,48,2023-12-11,3.52,C12254,United Kingdom
539148,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,37,2023-05-11,19.91,C12010,United Kingdom
533757,21931,JUMBO STORAGE BAG SUKI,13,2022-05-24,3.04,C12218,United Kingdom
580171,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,31,2023-02-13,0.91,C12103,Norway
504379,20725,LUNCH BAG RED RETROSPOT,28,2023-11-25,10.35,C12089,Switzerland
584585,84406B,CREAM CUPID HEARTS COAT HANGER,46,2023-09-07,4.15,C12196,Portugal
599508,22960,JAM MAKING SET WITH JARS,14,2023-02-26,2.43,C12367,United Kingdom
546762,85123A,WHITE HANGING HEART T-LIGHT HOLDER,41,2022-11-03,15.42,C12070,United Kingdom
586322,22086,PAPER CHAIN KIT 50S CHRISTMAS,5,2022-07-01,8.28,C12165,United Kingdom
519403,84879,ASSORTED COLOUR BIRD ORNAMENT,31,2022-10-08,13.03,C12395,United Kingdom
505629,71053,WHITE METAL LANTERN,9,2023-10-20,17.46,C12419,United Kingdom
590545,71053,WHITE METAL LANTERN,4,2022-09-12,10.04,C12104,Portugal
519177,22086,PAPER CHAIN KIT 50S CHRISTMAS,16,2022-03-10,1.64,C12027,United Kingdom
580730,85123A,WHITE HANGING HEART T-LIGHT HOLDER,26,2022-09-08,2.81,C12166,Belgium
522821,84406B,CREAM CUPID HEARTS COAT HANGER,39,2023-03-22,0.82,C12173,United Kingdom
577360,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,2022-08-03,11.91,C12432,United Kingdom
568143,22633,HAND WARMER UNION JACK,47,2022-06-17,7.68,C12246,Netherlands
535919,23206,LUNCH BAG APPLE DESIGN,24,2023-04-19,9.6,C12298,Portugal
515339,22086,PAPER CHAIN KIT 50S CHRISTMAS,27,2023-04-23,9.41,C12460,United Kingdom
538523,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,49,2023-05-18,2.12,C12194,Belgium
564926,21931,JUMBO STORAGE BAG SUKI,21,2022-02-13,8.63,C12075,United Kingdom
568593,23207,LUNCH BAG PINK POLKADOT,28,2022-05-25,6.57,C12206,United Kingdom
553309,84029E,RED WOOLLY HOTTIE WHITE HEART,30,2022-07-25,12.49,C12332,United Kingdom
593944,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,19,2022-01-07,9.7,C12355,Spain
519423,20725,LUNCH BAG RED RETROSPOT,34,2022-02-24,16.5,C12116,United Kingdom
579369,84879,ASSORTED COLOUR BIRD ORNAMENT,39,2023-01-29,17.88,C12296,Switzerland
582800,22752,SET 7 BABUSHKA NESTING BOXES,21,2023-08-27,2.39,C12474,United Kingdom
545124,21730,GLASS STAR FROSTED T-LIGHT HOLDER,30,2022-05-25,1.27,C12077,Netherlands
564817,23207,LUNCH BAG PINK POLKADOT,38,2022-05-27,9.41,C12444,United Kingdom
585936,85123A,WHITE HANGING HEART T-LIGHT HOLDER,33,2023-07-09,11.58,C12140,Portugal
504025,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,31,2022-03-12,17.8,C12377,United Kingdom
541115,85099B,JUMBO BAG RED RETROSPOT,20,2022-01-25,11.17,C12311,Switzerland
571260,84029E,RED WOOLLY HOTTIE WHITE HEART,18,2022-02-26,6.82,C12119,United Kingdom
586292,23206,LUNCH BAG APPLE DESIGN,1,2023-03-02,11.96,C12383,Switzerland
599301,84406B,CREAM CUPID HEARTS COAT HANGER,3,2022-08-25,14.74,C12232,United Kingdom
524502,22960,JAM MAKING SET WITH JARS,44,2022-07-03,2.2,C12054,Spain
582768,85099B,JUMBO BAG RED RETROSPOT,13,2022-07-20,7.27,C12470,United Kingdom
596297,71053,WHITE METAL LANTERN,7,2023-07-08,11.62,C12274,EIRE
562013,23207,LUNCH BAG PINK POLKADOT,27,2023-07-29,5.52,C12328,United Kingdom
508949,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2023-01-08,19.91,C12018,United Kingdom
538885,21730,GLASS STAR FROSTED T-LIGHT HOLDER,36,2023-01-23,2.39,C12080,United Kingdom
551012,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2022-07-15,12.26,C12157,Belgium
537661,22197,SMALL POPCORN HOLDER,19,2023-06-13,12.42,C12425,United Kingdom
559643,47566,PARTY BUNTING,17,2022-10-15,17.97,C12098,United Kingdom
550901,22632,HAND WARMER RED POLKA DOT,24,2023-02-23,7.05,C12270,United Kingdom
579980,23206,LUNCH BAG APPLE DESIGN,20,2023-03-09,5.15,C12364,Belgium
542863,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2022-05-26,13.14,C12009,United Kingdom
596176,21212,PACK OF 72 RETROSPOT CAKE CASES,28,2023-11-10,17.34,C12415,United Kingdom
515867,22197,SMALL POPCORN HOLDER,31,2023-02-06,14.5,C12427,France
579026,22752,SET 7 BABUSHKA NESTING BOXES,9,2022-09-12,5.26,C12442,United Kingdom
571846,84406B,CREAM CUPID HEARTS COAT HANGER,14,2022-01-04,7.29,C12081,United Kingdom
584685,23207,LUNCH BAG PINK POLKADOT,28,2022-08-23,6.76,C12447,United Kingdom
579872,85099B,JUMBO BAG RED RETROSPOT,4,2022-08-05,16.52,C12403,United Kingdom
592969,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2023-09-12,19.0,C12184,Netherlands
522990,22752,SET 7 BABUSHKA NESTING BOXES,39,2023-08-09,8.52,C12379,United Kingdom
506130,20725,LUNCH BAG RED RETROSPOT,4,2023-04-24,8.4,C12121,United Kingdom
578137,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2022-02-14,10.1,C12118,United Kingdom
507857,23206,LUNCH BAG APPLE DESIGN,44,2022-11-22,13.9,C12381,United Kingdom
511826,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2022-03-15,18.79,C12497,United Kingdom
505495,84406B,CREAM CUPID HEARTS COAT HANGER,48,2022-09-26,4.79,C12331,EIRE
548773,71053,WHITE METAL LANTERN,39,2022-02-21,14.45,C12003,United Kingdom
543730,23206,LUNCH BAG APPLE DESIGN,10,2023-12-18,0.64,C12324,Belgium
598991,22752,SET 7 BABUSHKA NESTING BOXES,35,2022-06-17,16.1,C12003,United Kingdom
568931,84406B,CREAM CUPID HEARTS COAT HANGER,44,2023-04-06,8.93,C12478,United Kingdom
554512,21212,PACK OF 72 RETROSPOT CAKE CASES,27,2023-02-24,13.07,C12333,United Kingdom
577994,84406B,CREAM CUPID HEARTS COAT HANGER,13,2022-12-14,8.48,C12336,United Kingdom
584363,22086,PAPER CHAIN KIT 50S CHRISTMAS,3,2023-03-18,6.23,C12106,United Kingdom
557836,84029E,RED WOOLLY HOTTIE WHITE HEART,13,2023-11-24,4.89,C12083,United Kingdom
598943,20725,LUNCH BAG RED RETROSPOT,33,2022-12-02,8.24,C12012,Spain
526505,22960,JAM MAKING SET WITH JARS,5,2022-04-27,10.61,C12034,United Kingdom
581132,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2023-08-10,1.5,C12115,United Kingdom
543539,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2023-02-20,4.04,C12492,United Kingdom
548784,71053,WHITE METAL LANTERN,25,2023-07-05,11.3,C12433,Norway
550341,22960,JAM MAKING SET WITH JARS,23,2022-03-11,2.57,C12394,United Kingdom
520316,71053,WHITE METAL LANTERN,25,2023-01-04,9.05,C12213,Spain
526756,22633,HAND WARMER UNION JACK,33,2022-08-27,9.44,C12164,United Kingdom
576425,21730,GLASS STAR FROSTED T-LIGHT HOLDER,37,2023-04-24,8.98,C12273,United Kingdom
526639,22086,PAPER CHAIN KIT 50S CHRISTMAS,44,2022-08-13,16.0,C12169,United Kingdom
596058,22752,SET 7 BABUSHKA NESTING BOXES,28,2023-11-12,10.72,C12162,Portugal
596090,84029E,RED WOOLLY HOTTIE WHITE HEART,39,2022-07-08,16.65,C12374,France
585178,22960,JAM MAKING SET WITH JARS,7,2023-07-19,3.15,C12410,United Kingdom
547663,22752,SET 7 BABUSHKA NESTING BOXES,28,2022-08-12,12.4,C12452,Switzerland
589126,23206,LUNCH BAG APPLE DESIGN,29,2022-06-28,17.24,C12392,United Kingdom
501893,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,29,2022-04-07,18.65,C12381,United Kingdom
568653,47566,PARTY BUNTING,21,2022-04-12,8.45,C12410,Switzerland
514016,71053,WHITE METAL LANTERN,11,2022-05-03,13.78,C12090,United Kingdom
556805,84406B,CREAM CUPID HEARTS COAT HANGER,28,2022-10-08,19.66,C12290,United Kingdom
560924,23207,LUNCH BAG PINK POLKADOT,2,2023-05-07,16.61,C12450,United Kingdom
548542,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2022-08-18,9.54,C12068,United Kingdom
519950,84879,ASSORTED COLOUR BIRD ORNAMENT,36,2022-02-18,10.74,C12113,Belgium
571356,22752,SET 7 BABUSHKA NESTING BOXES,3,2022-08-06,9.82,C12495,United Kingdom
598426,22960,JAM MAKING SET WITH JARS,8,2022-09-28,7.19,C12345,United Kingdom
566060,85099B,JUMBO BAG RED RETROSPOT,37,2022-02-16,3.22,C12256,United Kingdom
511353,85099B,JUMBO BAG RED RETROSPOT,2,2023-11-09,13.58,C12310,United Kingdom
512916,22752,SET 7 BABUSHKA NESTING BOXES,11,2023-09-01,7.36,C12173,Australia
594455,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2023-03-24,18.27,C12319,United Kingdom
549756,23207,LUNCH BAG PINK POLKADOT,46,2022-09-06,9.04,C12263,United Kingdom
524143,85099B,JUMBO BAG RED RETROSPOT,30,2023-05-17,15.25,C12264,United Kingdom
569351,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,22,2023-03-01,18.98,C12083,United Kingdom
576000,85099B,JUMBO BAG RED RETROSPOT,48,2022-01-14,11.67,C12101,United Kingdom
538826,22632,HAND WARMER RED POLKA DOT,24,2023-06-25,19.35,C12248,Germany
512963,22633,HAND WARMER UNION JACK,5,2022-02-11,17.92,C12214,EIRE
579732,22632,HAND WARMER RED POLKA DOT,46,2022-03-14,6.46,C12282,United Kingdom
578972,85123A,WHITE HANGING HEART T-LIGHT HOLDER,42,2023-11-25,4.09,C12086,Spain
578929,84406B,CREAM CUPID HEARTS COAT HANGER,6,2023-05-21,15.65,C12005,United Kingdom
509583,71053,WHITE METAL LANTERN,37,2023-06-20,10.2,C12203,United Kingdom
529299,23207,LUNCH BAG PINK POLKADOT,17,2022-04-27,8.92,C12064,United Kingdom
505077,22960,JAM MAKING SET WITH JARS,46,2022-08-04,15.6,C12477,United Kingdom
505577,20725,LUNCH BAG RED RETROSPOT,13,2023-05-26,4.63,C12300,United Kingdom
596498,84406B,CREAM CUPID HEARTS COAT HANGER,36,2022-01-16,18.28,C12023,United Kingdom
561554,22086,PAPER CHAIN KIT 50S CHRISTMAS,34,2023-12-31,12.08,C12399,United Kingdom
554225,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,35,2022-03-16,3.73,C12298,United Kingdom
546118,71053,WHITE METAL LANTERN,42,2022-11-11,1.58,C12102,United Kingdom
532334,84406B,CREAM CUPID HEARTS COAT HANGER,49,2022-06-25,17.97,C12203,United Kingdom
565140,71053,WHITE METAL LANTERN,32,2023-05-13,19.38,C12488,Germany
598850,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,2022-02-25,6.38,C12287,United Kingdom
558959,85099B,JUMBO BAG RED RETROSPOT,36,2023-12-30,3.31,C12285,United Kingdom
538259,23206,LUNCH BAG APPLE DESIGN,22,2022-04-19,9.32,C12064,United Kingdom
573169,84029E,RED WOOLLY HOTTIE WHITE HEART,36,2023-11-23,2.19,C12180,Norway
546691,22197,SMALL POPCORN HOLDER,18,2022-01-21,10.98,C12463,United Kingdom
501620,20725,LUNCH BAG RED RETROSPOT,39,2023-08-25,2.5,C12102,United Kingdom
571629,21931,JUMBO STORAGE BAG SUKI,31,2023-04-24,3.24,C12335,United Kingdom
557184,21931,JUMBO STORAGE BAG SUKI,48,2022-02-28,13.65,C12100,United Kingdom
517138,84406B,CREAM CUPID HEARTS COAT HANGER,47,2023-05-29,17.8,C12441,United Kingdom
524845,22632,HAND WARMER RED POLKA DOT,16,2023-06-25,9.24,C12210,France
568681,20725,LUNCH BAG RED RETROSPOT,17,2022-02-01,2.42,C12354,United Kingdom
569603,47566,PARTY BUNTING,45,2023-03-09,5.17,C12336,United Kingdom
521400,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,29,2023-04-07,12.85,C12145,United Kingdom
559473,22086,PAPER CHAIN KIT 50S CHRISTMAS,29,2022-09-17,13.77,C12389,United Kingdom
526498,22197,SMALL POPCORN HOLDER,44,2022-03-16,18.01,C12440,United Kingdom
529545,23206,LUNCH BAG APPLE DESIGN,42,2023-03-05,2.6,C12113,United Kingdom
515043,22197,SMALL POPCORN HOLDER,48,2023-04-06,19.99,C12441,United Kingdom
522763,21212,PACK OF 72 RETROSPOT CAKE CASES,37,2022-04-08,2.14,C12352,France
509247,84029E,RED WOOLLY HOTTIE WHITE HEART,31,2022-08-22,7.21,C12373,United Kingdom
531362,85123A,WHITE HANGING HEART T-LIGHT HOLDER,30,2022-01-29,4.66,C12125,United Kingdom
544722,22632,HAND WARMER RED POLKA DOT,3,2023-06-21,12.78,C12409,United Kingdom
530337,22960,JAM MAKING SET WITH JARS,35,2023-01-28,16.51,C12230,United Kingdom
537841,22632,HAND WARMER RED POLKA DOT,31,2022-05-10,11.82,C12171,United Kingdom
542968,22960,JAM MAKING SET WITH JARS,42,2023-11-14,14.32,C12109,United Kingdom
536674,71053,WHITE METAL LANTERN,7,2023-07-21,2.99,C12484,United Kingdom
572377,22960,JAM MAKING SET WITH JARS,24,2022-07-07,8.93,C12002,United Kingdom
559238,21931,JUMBO STORAGE BAG SUKI,49,2023-06-07,14.44,C12297,Belgium
553803,71053,WHITE METAL LANTERN,21,2023-07-12,12.72,C12473,United Kingdom
581171,22197,SMALL POPCORN HOLDER,8,2022-11-25,17.7,C12490,United Kingdom
510450,22633,HAND WARMER UNION JACK,5,2022-11-24,7.2,C12280,United Kingdom
577990,22633,HAND WARMER UNION JACK,27,2023-11-13,9.38,C12479,United Kingdom
574255,22632,HAND WARMER RED POLKA DOT,37,2023-01-02,14.78,C12288,EIRE
539643,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2022-04-16,7.36,C12025,Belgium
576448,84029E,RED WOOLLY HOTTIE WHITE HEART,5,2022-09-26,5.54,C12176,United Kingdom
508989,47566,PARTY BUNTING,43,2022-04-27,14.17,C12278,Switzerland
561313,85099B,JUMBO BAG RED RETROSPOT,33,2023-02-26,9.86,C12204,United Kingdom
505544,21931,JUMBO STORAGE BAG SUKI,38,2023-10-20,0.51,C12133,United Kingdom
571749,22633,HAND WARMER UNION JACK,17,2022-07-05,9.55,C12475,Spain
503981,21212,PACK OF 72 RETROSPOT CAKE CASES,26,2022-04-09,10.89,C12149,United Kingdom
522760,23206,LUNCH BAG APPLE DESIGN,7,2023-08-24,3.41,C12150,United Kingdom
513362,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2022-08-14,9.63,C12182,United Kingdom
558047,71053,WHITE METAL LANTERN,42,2023-03-08,19.7,C12290,United Kingdom
586148,21931,JUMBO STORAGE BAG SUKI,18,2023-01-07,19.33,C12402,United Kingdom
569211,84406B,CREAM CUPID HEARTS COAT HANGER,4,2022-04-01,15.65,C12138,Spain
532463,22197,SMALL POPCORN HOLDER,41,2022-06-22,6.95,C12011,Switzerland
562637,85099B,JUMBO BAG RED RETROSPOT,22,2023-05-18,14.79,C12023,Australia
513503,84406B,CREAM CUPID HEARTS COAT HANGER,31,2022-10-26,5.07,C12495,United Kingdom
501906,23206,LUNCH BAG APPLE DESIGN,23,2023-06-27,19.96,C12257,United Kingdom
599764,22633,HAND WARMER UNION JACK,3,2022-10-31,13.18,C12281,United Kingdom
594968,84406B,CREAM CUPID HEARTS COAT HANGER,9,2022-05-29,12.66,C12345,United Kingdom
590467,85123A,WHITE HANGING HEART T-LIGHT HOLDER,42,2023-07-10,3.22,C12404,United Kingdom
505057,22960,JAM MAKING SET WITH JARS,3,2023-12-17,16.6,C12016,United Kingdom
586282,21212,PACK OF 72 RETROSPOT CAKE CASES,30,2022-03-26,3.38,C12213,Switzerland
555718,84029E,RED WOOLLY HOTTIE WHITE HEART,49,2023-11-04,7.85,C12098,Germany
529825,21212,PACK OF 72 RETROSPOT CAKE CASES,31,2023-01-12,10.3,C12164,France
525988,22633,HAND WARMER UNION JACK,35,2022-04-11,1.47,C12104,United Kingdom
536901,23207,LUNCH BAG PINK POLKADOT,29,2022-11-13,14.42,C12428,Netherlands
500453,23207,LUNCH BAG PINK POLKADOT,2,2022-01-26,15.43,C12497,United Kingdom
597170,22632,HAND WARMER RED POLKA DOT,1,2022-01-13,3.86,C12322,Switzerland
502017,20725,LUNCH BAG RED RETROSPOT,35,2022-09-18,10.61,C12047,United Kingdom
534206,21730,GLASS STAR FROSTED T-LIGHT HOLDER,47,2023-04-13,2.83,C12204,United Kingdom
557851,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2022-07-31,10.66,C12471,United Kingdom
587640,85099B,JUMBO BAG RED RETROSPOT,13,2023-07-05,17.14,C12497,Belgium
588534,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2022-06-21,2.04,C12255,Belgium
581103,22197,SMALL POPCORN HOLDER,32,2022-11-21,15.88,C12076,United Kingdom
535929,22632,HAND WARMER RED POLKA DOT,18,2023-05-31,2.97,C12329,United Kingdom
587580,84029E,RED WOOLLY HOTTIE WHITE HEART,16,2023-04-19,9.3,C12059,United Kingdom
527626,21212,PACK OF 72 RETROSPOT CAKE CASES,33,2023-02-05,16.39,C12078,United Kingdom
507526,21931,JUMBO STORAGE BAG SUKI,29,2023-11-24,8.19,C12185,United Kingdom
571185,22960,JAM MAKING SET WITH JARS,46,2023-05-03,1.58,C12465,United Kingdom
541954,22632,HAND WARMER RED POLKA DOT,17,2022-11-22,18.4,C12416,United Kingdom
520823,84029E,RED WOOLLY HOTTIE WHITE HEART,25,2022-07-21,2.58,C12033,Spain
585374,47566,PARTY BUNTING,26,2022-08-10,3.83,C12346,United Kingdom
566983,21931,JUMBO STORAGE BAG SUKI,16,2022-01-16,17.61,C12079,United Kingdom
581029,20725,LUNCH BAG RED RETROSPOT,43,2022-10-15,7.86,C12290,United Kingdom
592115,23207,LUNCH BAG PINK POLKADOT,9,2022-09-16,14.33,C12152,United Kingdom
593102,22752,SET 7 BABUSHKA NESTING BOXES,1,2022-08-14,18.93,C12102,Switzerland
588877,22086,PAPER CHAIN KIT 50S CHRISTMAS,14,2023-12-12,13.82,C12236,United Kingdom
513335,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2023-03-18,10.11,C12223,United Kingdom
593220,22960,JAM MAKING SET WITH JARS,25,2023-09-20,6.77,C12190,Germany
593650,22632,HAND WARMER RED POLKA DOT,8,2022-03-27,5.67,C12226,United Kingdom
509190,84406B,CREAM CUPID HEARTS COAT HANGER,11,2023-05-11,16.14,C12234,United Kingdom
517322,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,19,2023-02-19,3.45,C12477,Switzerland
553331,84029E,RED WOOLLY HOTTIE WHITE HEART,29,2022-12-30,11.02,C12164,Australia
530297,22086,PAPER CHAIN KIT 50S CHRISTMAS,22,2022-02-28,18.7,C12243,United Kingdom
577028,23206,LUNCH BAG APPLE DESIGN,2,2023-02-17,2.61,C12330,United Kingdom
578218,22197,SMALL POPCORN HOLDER,14,2023-04-28,10.0,C12438,United Kingdom
541034,20725,LUNCH BAG RED RETROSPOT,39,2023-02-16,1.73,C12459,United Kingdom
504655,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2022-07-30,14.6,C12280,United Kingdom
592103,23207,LUNCH BAG PINK POLKADOT,23,2022-09-17,7.76,C12491,Belgium
589031,22632,HAND WARMER RED POLKA DOT,37,2023-10-20,13.17,C12120,United Kingdom
502765,23206,LUNCH BAG APPLE DESIGN,43,2023-06-02,3.61,C12240,Germany
590518,84406B,CREAM CUPID HEARTS COAT HANGER,12,2023-02-03,4.35,C12395,Norway
525757,21931,JUMBO STORAGE BAG SUKI,30,2023-03-04,19.42,C12479,United Kingdom
585879,21931,JUMBO STORAGE BAG SUKI,24,2022-08-17,3.14,C12415,United Kingdom
535863,22752,SET 7 BABUSHKA NESTING BOXES,47,2022-08-02,0.54,C12289,United Kingdom
510619,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2023-10-30,4.58,C12273,United Kingdom
526739,21730,GLASS STAR FROSTED T-LIGHT HOLDER,34,2023-11-06,10.67,C12406,Netherlands
597927,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2022-10-07,8.34,C12283,France
555556,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2022-04-10,5.25,C12117,United Kingdom
504782,85123A,WHITE HANGING HEART T-LIGHT HOLDER,30,2022-03-04,10.64,C12304,Portugal
546950,84029E,RED WOOLLY HOTTIE WHITE HEART,40,2022-07-09,4.21,C12225,United Kingdom
522936,21212,PACK OF 72 RETROSPOT CAKE CASES,42,2022-04-22,15.72,C12052,United Kingdom
546057,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2023-01-02,11.3,C12229,United Kingdom
502413,23207,LUNCH BAG PINK POLKADOT,40,2023-12-02,17.4,C12082,United Kingdom
558408,71053,WHITE METAL LANTERN,9,2022-07-29,15.26,C12361,United Kingdom
558703,85099B,JUMBO BAG RED RETROSPOT,14,2023-02-07,2.18,C12172,United Kingdom
532980,22633,HAND WARMER UNION JACK,4,2022-10-11,11.22,C12073,United Kingdom
513777,22086,PAPER CHAIN KIT 50S CHRISTMAS,48,2022-01-22,2.85,C12205,United Kingdom
523290,47566,PARTY BUNTING,12,2023-09-11,19.64,C12431,United Kingdom
557089,22633,HAND WARMER UNION JACK,30,2023-01-02,13.58,C12491,EIRE
551040,85123A,WHITE HANGING HEART T-LIGHT HOLDER,44,2023-03-20,13.23,C12201,Portugal
523027,22086,PAPER CHAIN KIT 50S CHRISTMAS,32,2022-08-23,15.36,C12005,United Kingdom
524161,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2023-07-23,2.5,C12039,United Kingdom
580308,22632,HAND WARMER RED POLKA DOT,35,2023-04-08,19.31,C12375,Switzerland
598273,23207,LUNCH BAG PINK POLKADOT,3,2022-06-01,7.33,C12241,United Kingdom
570192,21212,PACK OF 72 RETROSPOT CAKE CASES,48,2022-08-23,9.13,C12277,United Kingdom
528511,21212,PACK OF 72 RETROSPOT CAKE CASES,37,2023-06-30,7.84,C12037,United Kingdom
576508,22086,PAPER CHAIN KIT 50S CHRISTMAS,33,2022-11-04,10.72,C12235,United Kingdom
583641,22632,HAND WARMER RED POLKA DOT,49,2023-02-09,14.61,C12288,United Kingdom
596557,84029E,RED WOOLLY HOTTIE WHITE HEART,13,2022-08-27,11.14,C12265,United Kingdom
525496,22633,HAND WARMER UNION JACK,49,2022-01-12,6.65,C12009,EIRE
536390,21931,JUMBO STORAGE BAG SUKI,11,2022-06-13,8.03,C12176,Australia
580771,21212,PACK OF 72 RETROSPOT CAKE CASES,40,2022-04-28,8.58,C12486,United Kingdom
598099,20725,LUNCH BAG RED RETROSPOT,31,2023-12-09,12.89,C12290,Switzerland
587132,85099B,JUMBO BAG RED RETROSPOT,29,2023-07-24,19.61,C12134,United Kingdom
590201,21730,GLASS STAR FROSTED T-LIGHT HOLDER,39,2022-08-28,18.46,C12395,United Kingdom
